AgencyID,Company_Nm,Mode_Cd,Service_Cd,Kwh_Propulsion,Kwh_Charge_Batteries,Gl_Diesel_Num,Gl_Gas_Num,Gl_Lpg_Num,Gl_Lng_Num,Gl_Meth_Num,Gl_Eth_Num,Gl_Cng_Num,Gl_Bunker_Num,Gl_Kero_Num,Gl_Grain_Num,Other_Fuel_Num,Gl_Biodiesel_Num,Other_Energy_Desc
2175,Private Transportation Corporation,MB,PT,0,0,"93,397",0,0,0,0,0,0,0,0,0,0,0,
2177,"Adirondack Transit Lines, Inc,",CB,DO,0,0,"406,455",0,0,0,0,0,0,0,0,0,0,0,
2178,Ulster County Area Transit,DR,DO,0,0,"11,680",742,0,0,0,0,0,0,0,0,0,0,
2178,Ulster County Area Transit,MB,DO,0,0,"145,364","3,765",0,0,0,0,0,0,0,0,0,0,
2183,Town of Monroe Dial-A-Bus,DR,DO,0,0,"11,892",119,0,0,0,0,0,0,0,0,0,0,
2185,"Centro of Oneida, Inc.",DR,DO,0,0,"24,481","1,411",0,0,0,0,0,0,0,0,0,0,
2185,"Centro of Oneida, Inc.",MB,DO,0,0,"254,041",0,0,0,0,0,0,0,0,0,0,0,
2188,MTA Bus Company,MB,DO,0,0,"10,112,996",0,0,0,0,0,"2,338,770",0,0,0,0,0,
2189,"BillyBey Ferry Company, LLC",FB,DO,0,0,"588,548",0,0,0,0,0,0,0,0,0,0,0,
2190,Port Imperial Ferry Corporation dba NY Waterway,FB,DO,0,0,"2,194,853",0,0,0,0,0,0,0,0,0,0,0,
2190,Port Imperial Ferry Corporation dba NY Waterway,MB,DO,0,0,"198,044",0,0,0,0,0,0,0,0,0,0,0,
2192,Bergen County Community Transportation,DR,DO,0,0,0,"134,656",0,0,0,0,0,0,0,0,0,0,
2193,Cumberland Area Transit System,DR,DO,0,0,"36,996","23,326",0,0,0,0,0,0,0,0,0,0,
2195,Gloucester County Division of Transportation Services ,DR,DO,0,0,"28,055","9,981",0,0,0,0,0,0,0,0,0,0,
2195,Gloucester County Division of Transportation Services ,MB,DO,0,0,"1,289",0,0,0,0,0,0,0,0,0,0,0,
2196,Middlesex County Area Transit,DR,DO,0,0,"76,155","47,547",0,0,0,0,0,0,0,0,0,"8,784",
2196,Middlesex County Area Transit,MB,DO,0,0,"36,409","90,616",0,0,0,0,0,0,0,0,0,0,
2197,"Meadowlands Transportation Brokerage Corporation, dba Meadowlink",DR,DO,0,0,0,"10,948",0,0,0,0,0,0,0,0,0,0,
2197,"Meadowlands Transportation Brokerage Corporation, dba Meadowlink",DR,PT,0,0,0,"6,176",0,0,0,0,0,0,0,0,0,0,
2197,"Meadowlands Transportation Brokerage Corporation, dba Meadowlink",MB,DO,0,0,"1,180","9,141",0,0,0,0,0,0,0,0,0,0,
2197,"Meadowlands Transportation Brokerage Corporation, dba Meadowlink",MB,PT,0,0,"1,449","16,846",0,0,0,0,0,0,0,0,0,0,
2199,County of Atlantic,DR,DO,0,0,"36,589","57,484",0,0,0,0,0,0,0,0,0,0,
2203,Cape May County Fare Free Transportation,DR,DO,0,0,"21,667","36,055",0,0,0,0,0,0,0,0,0,"33,612",
2206,Nassau Inter County Express,DR,PT,0,0,"436,844","3,868",0,0,0,0,0,0,0,0,0,0,
2206,Nassau Inter County Express,MB,PT,0,0,0,0,0,0,0,0,"5,361,585",0,0,0,0,0,
2209,Somerset County Transportation,DR,DO,0,0,"66,245","81,573",0,0,0,0,0,0,0,0,0,0,
2209,Somerset County Transportation,MB,DO,0,0,"26,687","9,024",0,0,0,0,0,0,0,0,0,0,
2210,County of Morris,DR,DO,0,0,"5,016","44,239",0,0,0,0,0,0,0,0,0,0,
2212,County of Hunterdon,DR,PT,0,0,"32,118","15,695",0,0,0,0,0,0,0,0,0,0,
3001,Kanawha Valley Regional Transportation Authority,DR,DO,0,0,0,"40,777",0,0,0,0,0,0,0,0,0,0,
3001,Kanawha Valley Regional Transportation Authority,MB,DO,0,0,"476,071","47,287",0,0,0,0,0,0,0,0,0,0,
3002,The Tri-State Transit Authority,DR,DO,0,0,"2,449","46,130",0,0,0,0,0,0,0,0,0,0,
3002,The Tri-State Transit Authority,MB,DO,0,0,"212,037",0,0,0,0,0,0,0,0,0,0,0,
3006,Greater Richmond Transit Company,DR,DO,0,0,"133,977",0,0,0,0,0,0,0,0,0,0,0,
3006,Greater Richmond Transit Company,DR,PT,0,0,"185,015",0,0,0,0,0,0,0,0,0,0,0,
3006,Greater Richmond Transit Company,MB,DO,0,0,"1,549,194",0,0,0,0,0,0,0,0,0,0,0,
3006,Greater Richmond Transit Company,VP,PT,0,0,0,"251,049",0,0,0,0,0,0,0,0,0,0,
3007,Greater Roanoke Transit Company,DR,PT,0,0,"31,459","45,603",0,0,0,0,0,0,0,0,0,0,
3007,Greater Roanoke Transit Company,MB,DO,0,0,"436,496","2,639",0,0,0,0,0,0,0,0,0,0,
3008,Greater Lynchburg Transit Company,DR,DO,0,0,"4,241","35,178",0,0,0,0,0,0,0,0,0,0,
3008,Greater Lynchburg Transit Company,MB,DO,0,0,"221,823",0,0,0,0,0,0,0,0,0,0,0,
3010,Lehigh and Northampton Transportation Authority,DR,PT,0,0,"414,002",0,0,0,0,0,0,0,0,0,0,0,
3010,Lehigh and Northampton Transportation Authority,MB,DO,0,0,"739,573",0,0,0,0,0,0,0,0,0,0,0,
3011,Altoona Metro Transit,DR,DO,0,0,540,0,0,0,0,0,0,0,0,0,0,0,
3011,Altoona Metro Transit,DR,PT,0,0,0,"7,795",0,0,0,0,0,0,0,0,0,0,
3011,Altoona Metro Transit,MB,DO,0,0,"151,319",0,0,0,0,0,0,0,0,0,0,0,
3012,Cambria County Transit Authority,DR,DO,0,0,"2,847","25,470",0,0,0,0,0,0,0,0,0,0,
3012,Cambria County Transit Authority,IP,DO,"122,800",0,0,0,0,0,0,0,0,0,0,0,0,0,
3012,Cambria County Transit Authority,MB,DO,0,0,"4,013","246,378",0,0,0,0,0,0,0,0,0,0,
3013,Erie Metropolitan Transit Authority,DR,DO,0,0,"37,744","189,468",0,0,0,0,0,0,0,0,0,0,
3013,Erie Metropolitan Transit Authority,MB,DO,0,0,"424,484",0,0,0,0,0,"32,158",0,0,0,0,0,
3014,Cumberland Dauphin-Harrisburg Transit Authority - (DBA Capital Area Transit),DR,DO,0,0,"11,275","120,927",0,0,0,0,0,0,0,0,0,230,
3014,Cumberland Dauphin-Harrisburg Transit Authority - (DBA Capital Area Transit),DR,PT,0,0,0,"88,311",0,0,0,0,0,0,0,0,0,0,
3014,Cumberland Dauphin-Harrisburg Transit Authority - (DBA Capital Area Transit),MB,DO,0,0,"476,937",0,0,0,0,0,0,0,0,0,0,"9,733",
3014,Cumberland Dauphin-Harrisburg Transit Authority - (DBA Capital Area Transit),MB,PT,0,0,"6,720",853,0,0,0,0,0,0,0,0,0,137,
3015,Luzerne County Transportation Authority,DR,DO,0,0,0,"88,240",0,0,0,0,0,0,0,0,0,0,
3015,Luzerne County Transportation Authority,DR,PT,0,0,0,"2,802",0,0,0,0,0,0,0,0,0,0,
3015,Luzerne County Transportation Authority,MB,DO,0,0,"247,909",0,0,0,0,0,0,0,0,0,0,0,
3018,Red Rose Transit Authority,DR,PT,0,0,0,"331,728",0,0,0,0,0,0,0,0,0,0,
3018,Red Rose Transit Authority,MB,DO,0,0,"378,904",0,0,0,0,0,0,0,0,0,0,0,
3019,Southeastern Pennsylvania Transportation Authority,CR,DO,"203,818,608",0,0,0,0,0,0,0,0,0,0,0,0,0,
3019,Southeastern Pennsylvania Transportation Authority,DR,PT,0,0,0,0,"2,081,248",0,0,0,0,0,0,0,0,0,
3019,Southeastern Pennsylvania Transportation Authority,HR,DO,"144,636,372",0,0,0,0,0,0,0,0,0,0,0,0,0,
3019,Southeastern Pennsylvania Transportation Authority,MB,DO,0,0,"14,788,229",0,0,0,0,0,0,0,0,0,0,0,
3019,Southeastern Pennsylvania Transportation Authority,SR,DO,"28,911,739",0,0,0,0,0,0,0,0,0,0,0,0,0,
3019,Southeastern Pennsylvania Transportation Authority,TB,DO,"7,776,857",0,0,0,0,0,0,0,0,0,0,0,0,0,
3022,Port Authority of Allegheny County,DR,PT,0,0,"162,980","1,331,855","28,346",0,0,0,0,0,0,0,0,0,
3022,Port Authority of Allegheny County,IP,DO,"207,640",0,0,0,0,0,0,0,0,0,0,0,0,0,
3022,Port Authority of Allegheny County,IP,PT,"187,686",0,0,0,0,0,0,0,0,0,0,0,0,0,
3022,Port Authority of Allegheny County,LR,DO,"28,955,368",0,0,0,0,0,0,0,0,0,0,0,0,0,
3022,Port Authority of Allegheny County,MB,DO,0,0,"6,846,321",0,0,0,0,0,0,0,0,0,0,0,
3023,Beaver County Transit Authority,DR,DO,0,0,"66,717","3,098",0,0,0,0,0,0,0,0,0,0,
3023,Beaver County Transit Authority,MB,DO,0,0,"242,171",0,0,0,0,0,0,0,0,0,0,0,
3024,Berks Area Reading Transportation Authority,DR,DO,0,0,0,"111,764",0,0,0,0,0,0,0,0,0,"31,650",
3024,Berks Area Reading Transportation Authority,DR,PT,0,0,"28,716","31,768",0,0,0,0,0,0,0,0,0,0,
3024,Berks Area Reading Transportation Authority,MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"411,485",
3025,County of Lackawanna Transit System,DR,PT,0,0,"6,118","3,912",0,0,0,0,0,0,0,0,0,0,
3025,County of Lackawanna Transit System,MB,DO,0,0,"240,098","4,836",0,0,0,0,0,0,0,0,0,0,
3025,County of Lackawanna Transit System,MB,PT,0,0,"3,547","18,624",0,0,0,0,0,0,0,0,0,0,
3026,Williamsport Bureau of Transportation,DR,PT,0,0,0,"1,345",0,0,0,0,0,0,0,0,0,0,
3026,Williamsport Bureau of Transportation,MB,DO,0,0,"199,509","2,582",0,0,0,0,0,0,0,0,0,0,
3027,York County Transportation Authority,CB,DO,0,0,"18,012",0,0,0,0,0,0,0,0,0,0,0,
3027,York County Transportation Authority,CB,PT,0,0,"59,886",0,0,0,0,0,0,0,0,0,0,0,
3027,York County Transportation Authority,DR,DO,0,0,"69,544","81,139",0,0,0,0,0,0,0,0,0,0,
3027,York County Transportation Authority,DR,PT,0,0,0,"73,876",0,0,0,0,0,0,0,0,0,0,
3027,York County Transportation Authority,MB,DO,0,0,"238,374","86,301",0,0,0,0,0,0,0,0,0,0,
3030,Washington Metropolitan Area Transit Authority,DR,PT,0,0,0,"2,972,694",0,0,0,0,0,0,0,0,0,0,
3030,Washington Metropolitan Area Transit Authority,HR,DO,"497,708,452",0,0,0,0,0,0,0,0,0,0,0,0,0,
3030,Washington Metropolitan Area Transit Authority,MB,DO,0,0,"9,541,007",0,0,0,0,0,"5,493,904",0,0,0,0,0,
3030,Washington Metropolitan Area Transit Authority,MB,PT,0,0,"390,401",0,0,0,0,0,0,0,0,0,0,0,
3034,Maryland Transit Administration,CB,PT,0,0,"947,425",0,0,0,0,0,0,0,0,0,0,0,
3034,Maryland Transit Administration,CR,PT,"27,073,216",0,"3,194,796",0,0,0,0,0,0,0,0,0,0,0,
3034,Maryland Transit Administration,DR,DO,0,0,"264,113",0,0,0,0,0,0,0,0,0,0,0,
3034,Maryland Transit Administration,DR,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3034,Maryland Transit Administration,HR,DO,"51,757,116",0,0,0,0,0,0,0,0,0,0,0,0,0,
3034,Maryland Transit Administration,LR,DO,"33,271,950",0,0,0,0,0,0,0,0,0,0,0,0,0,
3034,Maryland Transit Administration,MB,DO,0,0,"6,895,185",0,0,0,0,0,0,0,0,0,0,0,
3035,Ohio Valley Regional Transportation Authority,DR,DO,0,0,0,"10,741",0,0,0,0,0,0,0,0,0,0,
3035,Ohio Valley Regional Transportation Authority,MB,DO,0,0,"124,521",0,0,0,0,0,0,0,0,0,0,0,
3044,Westmoreland County Transit Authority,MB,PT,0,0,"259,518","3,732",0,0,0,0,0,0,0,0,0,0,
3045,"JAUNT, Inc.",DR,DO,0,0,0,"282,605",0,0,0,0,0,0,0,0,0,0,
3048,Howard Transit,DR,PT,0,0,"58,807","27,915",0,0,0,0,0,0,0,0,0,0,
3048,Howard Transit,MB,PT,0,0,"193,187",0,0,0,0,0,0,0,0,0,0,0,
3051,Ride-On Montgomery County Transit,DR,PT,0,0,0,"10,842",0,0,0,0,0,0,0,0,0,0,
3051,Ride-On Montgomery County Transit,MB,DO,0,0,"2,435,284","56,430",0,0,0,0,"803,438",0,0,0,0,0,
3054,Centre Area Transportation Authority,DR,PT,0,0,"2,237","24,527",0,0,0,0,0,0,0,0,0,0,
3054,Centre Area Transportation Authority,MB,DO,0,0,0,0,0,0,0,0,"514,678",0,0,0,0,0,
3054,Centre Area Transportation Authority,VP,DO,0,0,0,"36,445",0,0,0,0,0,0,0,0,0,0,
3055,Shenango Valley Shuttle Service,DR,DO,0,0,"37,669","61,083",0,0,0,0,0,0,0,0,0,0,
3055,Shenango Valley Shuttle Service,MB,DO,0,0,"23,837",0,0,0,0,0,0,0,0,0,0,0,
3057,Pennsylvania Department of Transportation,CR,PT,"32,342,449",0,"9,750",0,0,0,0,0,0,0,0,0,0,0,
3058,City of Fairfax CUE Bus,MB,DO,0,0,"101,805",0,0,0,0,0,0,0,0,0,0,0,
3061,Mid Mon Valley Transit Authority,DR,PT,0,0,"1,912",0,0,0,0,0,0,0,0,0,0,0,
3061,Mid Mon Valley Transit Authority,MB,PT,0,0,"185,070",0,0,0,0,0,0,0,0,0,0,0,
3068,Fairfax Connector Bus System,MB,PT,0,0,"2,304,630",0,0,0,0,0,0,0,0,0,0,0,
3069,City of Danville Mass Transit System,DR,DO,0,0,"14,494","8,228",0,0,0,0,0,0,0,0,0,0,
3069,City of Danville Mass Transit System,MB,DO,0,0,"45,897",0,0,0,0,0,0,0,0,0,0,0,
3070,Potomac and Rappahannock Transportation Commission,MB,PT,0,0,"1,207,920",0,0,0,0,0,0,0,0,0,0,0,
3071,City of Alexandria ,MB,DO,0,0,"485,642",0,0,0,0,0,0,0,0,0,0,0,
3071,City of Alexandria ,MB,PT,0,0,"29,171",0,0,0,0,0,0,0,0,0,0,0,
3072,Transit Services of Frederick County,DR,DO,0,0,"49,312","3,048",0,0,0,0,0,0,0,0,0,0,
3072,Transit Services of Frederick County,MB,DO,0,0,"155,383",0,0,0,0,0,0,0,0,0,0,0,
3073,Virginia Railway Express,CR,PT,0,0,"1,555,589",0,0,0,0,0,0,0,0,0,0,0,
3074,Harford Transit,DR,DO,0,0,"29,908","22,544",0,0,0,0,0,0,0,0,0,0,
3074,Harford Transit,MB,DO,0,0,"19,922","56,794",0,0,0,0,0,0,0,0,0,0,
3075,Delaware Transit Corporation,DR,DO,0,0,"270,945","1,050,275",0,0,0,0,0,0,0,0,0,0,
3075,Delaware Transit Corporation,DR,PT,0,0,0,"55,340",0,0,0,0,0,0,0,0,0,0,
3075,Delaware Transit Corporation,MB,DO,0,0,"1,675,663",0,0,0,0,0,0,0,0,0,0,0,
3075,Delaware Transit Corporation,MB,PT,0,0,"229,963","1,177",0,0,0,0,0,0,0,0,0,0,
3076,Williamsburg Area Transit Authority,DR,DO,0,0,"8,333",0,0,0,0,0,0,0,0,0,0,0,
3076,Williamsburg Area Transit Authority,MB,DO,0,0,"202,209",0,0,0,0,0,0,0,0,0,0,0,
3076,Williamsburg Area Transit Authority,MB,PT,0,0,0,0,0,0,0,0,"129,365",0,0,0,0,0,
3077,Borough of Pottstown - Pottstown Area Rapid Transit,DR,PT,0,0,"4,352",0,0,0,0,0,0,0,0,0,0,0,
3077,Borough of Pottstown - Pottstown Area Rapid Transit,MB,PT,0,0,"71,912",0,0,0,0,0,0,0,0,0,0,0,
3078,Southwestern Pennsylvania Commission,VP,PT,0,0,0,0,"61,490",0,0,0,0,0,0,0,0,0,
3080,Arlington Transit - Arlington County,DR,PT,0,0,0,"69,525",0,0,0,0,0,0,0,0,0,0,
3080,Arlington Transit - Arlington County,MB,PT,0,0,0,0,0,0,0,0,"415,000",0,0,0,0,500,
3081,Loudoun County Commuter Bus Service - Office of Transportation Services,MB,PT,0,0,"594,351",0,0,0,0,0,0,0,0,0,0,0,
3083,"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit",DR,PT,0,0,0,"381,696",0,0,0,0,0,0,0,0,0,0,
3083,"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit",FB,PT,0,0,"28,970",0,0,0,0,0,0,0,0,0,0,0,
3083,"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit",LR,DO,"2,959,078",0,0,0,0,0,0,0,0,0,0,0,0,0,
3083,"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit",MB,DO,0,0,"2,669,477","7,663",0,0,0,0,0,0,0,0,0,0,
3083,"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit",VP,DO,0,0,0,"64,174",0,0,0,0,0,0,0,0,0,0,
3085,Prince George's County Transit,DR,DO,0,0,"51,773",0,0,0,0,0,0,0,0,0,0,0,
3085,Prince George's County Transit,MB,PT,0,0,"534,751",0,0,0,0,0,0,0,0,0,0,0,
3087,Fayette Area Coordinated Transportation,DR,DO,0,0,"32,463","42,734",0,0,0,0,0,0,0,0,0,0,
3087,Fayette Area Coordinated Transportation,DR,PT,0,0,"24,493","16,670",0,0,0,0,0,0,0,0,0,0,
3087,Fayette Area Coordinated Transportation,MB,DO,0,0,"29,221","3,428",0,0,0,0,0,0,0,0,0,0,
3087,Fayette Area Coordinated Transportation,MB,PT,0,0,"27,620",0,0,0,0,0,0,0,0,0,0,0,
3088,"County Commissioners of Charles County, MD",DR,PT,0,0,0,"25,569",0,0,0,0,0,0,0,0,0,0,
3088,"County Commissioners of Charles County, MD",MB,PT,0,0,"104,067","105,353",0,0,0,0,0,0,0,0,0,0,
3091,Blacksburg Transit,DR,DO,0,0,"7,032","18,728",0,0,0,0,0,0,0,0,0,0,
3091,Blacksburg Transit,MB,DO,0,0,"221,574","7,276",0,0,0,0,0,0,0,0,0,0,
3094,City of Harrisonburg Department of Public Transportation,DR,DO,0,0,"2,857","14,394",0,0,0,0,0,0,0,0,0,0,
3094,City of Harrisonburg Department of Public Transportation,MB,DO,0,0,"155,347",0,0,0,0,0,0,0,0,0,0,0,
3095,County of Lebanon Transit Authority,CB,DO,0,0,"23,343",145,0,0,0,0,0,0,0,0,0,0,
3095,County of Lebanon Transit Authority,DR,DO,0,0,0,"48,909",0,0,0,0,0,0,0,0,0,0,
3095,County of Lebanon Transit Authority,MB,DO,0,0,"77,239",751,0,0,0,0,0,0,0,0,0,0,
3096,The Tri--County Council for the Lower Eastern Shore of Maryland,DR,DO,0,0,"39,276","38,663",0,0,0,0,0,0,0,0,0,0,
3096,The Tri--County Council for the Lower Eastern Shore of Maryland,MB,DO,0,0,"203,389",0,0,0,0,0,0,0,0,0,0,"55,355",
3101,City of Washington,DR,PT,0,0,"2,082",182,0,0,0,0,0,0,0,0,0,0,
3101,City of Washington,MB,PT,0,0,"26,052",0,0,0,0,0,0,0,0,0,0,0,
3102,Martz Trailways,CB,DO,0,0,"672,189",0,0,0,0,0,0,0,0,0,0,0,
3103,"Martz Group, National Coach Works of Virginia",CB,DO,0,0,"125,254",0,0,0,0,0,0,0,0,0,0,0,
3107,West Virginia University - Morgantown Personal Rapid Transit,MG,DO,"4,110,254",0,0,0,0,0,0,0,0,0,0,0,0,0,
4001,Chattanooga Area Regional Transportation Authority,DR,DO,0,0,"61,159",0,0,0,0,0,0,0,0,0,0,0,
4001,Chattanooga Area Regional Transportation Authority,DR,PT,0,0,0,"5,508",0,0,0,0,0,0,0,0,0,0,
4001,Chattanooga Area Regional Transportation Authority,IP,DO,"84,800",0,0,0,0,0,0,0,0,0,0,0,0,0,
4001,Chattanooga Area Regional Transportation Authority,MB,DO,0,"243,968","511,191",0,0,0,0,0,0,0,0,0,0,0,
4002,Knoxville Area Transit,DR,DO,0,0,"50,464","56,645",0,0,0,0,0,0,0,0,0,0,
4002,Knoxville Area Transit,MB,DO,0,0,"506,575","146,443","3,607",0,0,0,0,0,0,0,0,0,
4003,Memphis Area Transit Authority,DR,DO,0,0,"430,778",0,0,0,0,0,0,0,0,0,0,0,
4003,Memphis Area Transit Authority,MB,DO,0,0,"1,678,177",0,0,0,0,0,0,0,0,0,0,0,
4003,Memphis Area Transit Authority,SR,DO,"1,645,800",0,0,0,0,0,0,0,0,0,0,0,0,0,
4004,Metropolitan Transit Authority,DR,DO,0,0,"70,601","327,547",0,0,0,0,0,0,0,0,0,0,
4004,Metropolitan Transit Authority,MB,DO,0,0,"1,453,001",0,0,0,0,0,0,0,0,0,0,0,
4005,ART (Asheville Redefines Transit),DR,PT,0,0,0,"17,637","5,930",0,0,0,"4,430",0,0,0,0,0,
4005,ART (Asheville Redefines Transit),MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"200,832",
4006,Cape Fear Public Transportation Authority,DR,DO,0,0,0,"75,624",0,0,0,0,0,0,0,0,0,0,
4006,Cape Fear Public Transportation Authority,MB,PT,0,0,"295,129",0,0,0,0,0,0,0,0,0,0,0,
4007,Capital Area Transit,MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"907,299",
4008,Charlotte Area Transit System,DR,DO,0,0,"297,181",0,0,0,0,0,0,0,0,0,0,0,
4008,Charlotte Area Transit System,LR,DO,"7,102,522",0,0,0,0,0,0,0,0,0,0,0,0,0,
4008,Charlotte Area Transit System,MB,DO,0,0,"3,086,524",0,0,0,0,0,0,0,0,0,0,0,
4008,Charlotte Area Transit System,VP,DO,0,0,0,"117,137",0,0,0,0,0,0,0,0,0,0,
4009,Fayetteville Area System of Transit,DR,DO,0,0,"14,593","28,956",0,0,0,0,0,0,0,0,0,0,
4009,Fayetteville Area System of Transit,MB,DO,0,0,"212,249","5,015",0,0,0,0,0,0,0,0,0,0,
4012,Winston-Salem Transit Authority - Trans-Aid of Forsyth County,DR,DO,0,0,"20,649","103,753",0,0,0,0,0,0,0,0,0,0,
4012,Winston-Salem Transit Authority - Trans-Aid of Forsyth County,MB,DO,0,0,"405,706",0,0,0,0,0,0,0,0,0,0,0,
4014,Coast Transit Authority,DR,DO,0,0,"43,998","2,062","19,407",0,0,0,0,0,0,0,0,0,
4014,Coast Transit Authority,MB,DO,0,0,"157,720",0,0,0,0,0,0,0,0,0,0,0,
4014,Coast Transit Authority,VP,PT,0,0,0,"80,279",0,0,0,0,0,0,0,0,0,0,
4015,City of Jackson Transit System ,DR,DO,0,0,"41,590",0,0,0,0,0,0,0,0,0,0,0,
4015,City of Jackson Transit System ,MB,DO,0,0,"197,160",0,0,0,0,0,0,0,0,0,0,0,
4017,Lexington Transit Authority,DR,PT,0,0,"40,182","179,915",0,0,0,0,0,0,0,0,0,0,
4017,Lexington Transit Authority,MB,DO,0,0,"595,135","40,799",0,0,0,0,0,0,0,0,0,0,
4018,Transit Authority of River City,DR,DO,0,0,"19,170",0,0,0,0,0,0,0,0,0,0,0,
4018,Transit Authority of River City,DR,PT,0,0,"240,477","198,770",0,0,0,0,0,0,0,0,0,0,
4018,Transit Authority of River City,MB,DO,0,0,"1,897,876",0,0,0,0,0,0,0,0,0,0,0,
4018,Transit Authority of River City,MB,PT,0,0,"12,657",0,0,0,0,0,0,0,0,0,0,0,
4019,Transit Authority of Northern Kentucky,DR,DO,0,0,"104,929",0,0,0,0,0,0,0,0,0,0,0,
4019,Transit Authority of Northern Kentucky,MB,DO,0,0,"791,215",0,0,0,0,0,0,0,0,0,0,0,
4021,Albany Transit System,DR,DO,0,0,"12,726",0,0,0,0,0,0,0,0,0,0,0,
4021,Albany Transit System,MB,DO,0,0,"128,678",0,0,0,0,0,0,0,0,0,0,0,
4022,Metropolitan Atlanta Rapid Transit Authority,DR,DO,0,0,"949,700",0,0,0,0,0,0,0,0,0,0,0,
4022,Metropolitan Atlanta Rapid Transit Authority,HR,DO,"85,750,955",0,0,0,0,0,0,0,0,0,0,0,0,0,
4022,Metropolitan Atlanta Rapid Transit Authority,MB,DO,0,0,"2,110,525",0,0,0,0,0,"5,629,187",0,0,0,0,0,
4023,Augusta Richmond County Transit Department,DR,PT,0,0,"20,547",0,0,0,0,0,0,0,0,0,0,0,
4023,Augusta Richmond County Transit Department,MB,PT,0,0,"131,377",0,0,0,0,0,0,0,0,0,0,0,
4025,Chatham Area Transit Authority,DR,PT,0,0,"21,317","17,437",0,0,0,0,0,0,0,0,0,0,
4025,Chatham Area Transit Authority,FB,PT,0,0,"33,702",0,0,0,0,0,0,0,0,0,0,0,
4025,Chatham Area Transit Authority,MB,PT,0,0,"582,669",0,0,0,0,0,0,0,0,0,0,0,
4026,Manatee County Area Transit,DR,DO,0,0,"69,542",0,0,0,0,0,0,0,0,0,0,0,
4026,Manatee County Area Transit,MB,DO,0,0,"277,127",0,0,0,0,0,0,0,0,0,0,0,
4027,Pinellas Suncoast Transit Authority,DR,PT,0,0,"2,412","142,079",0,0,0,0,0,0,0,0,0,0,
4027,Pinellas Suncoast Transit Authority,MB,DO,0,0,"2,445,018",0,0,0,0,0,0,0,0,0,0,0,
4027,Pinellas Suncoast Transit Authority,MB,PT,0,0,"11,439","56,074",0,0,0,0,"1,925",0,0,0,0,0,
4028,Lee County Transit,DR,DO,0,0,"143,021","7,770",0,0,0,0,0,0,0,0,0,0,
4028,Lee County Transit,MB,DO,0,0,"683,180","4,385",0,0,0,0,0,0,0,0,0,0,
4028,Lee County Transit,VP,PT,0,0,0,"11,588",0,0,0,0,0,0,0,0,0,0,
4029,Broward County Transit Division,DR,PT,0,0,"38,069","869,428",0,0,0,0,0,0,0,0,0,0,
4029,Broward County Transit Division,MB,DO,0,0,"4,456,015",0,0,0,0,0,0,0,0,0,0,0,
4029,Broward County Transit Division,MB,PT,0,0,"23,522",0,0,0,0,0,0,0,0,0,0,0,
4030,Gainesville Regional Transit System,DR,PT,0,0,0,"122,130",0,0,0,0,0,0,0,0,0,0,
4030,Gainesville Regional Transit System,MB,DO,0,0,"803,079",0,0,0,0,0,0,0,0,0,0,"167,661",
4031,Lakeland Area Mass Transit District ,DR,DO,0,0,"33,476","3,834",0,0,0,0,0,0,0,0,0,0,
4031,Lakeland Area Mass Transit District ,MB,DO,0,0,"293,164",0,0,0,0,0,0,0,0,0,0,0,
4032,"County of Volusia, dba: VOTRAN",DR,DO,0,0,"146,407","21,557",0,0,0,0,0,0,0,0,0,0,
4032,"County of Volusia, dba: VOTRAN",DR,PT,0,0,0,"87,015",0,0,0,0,0,0,0,0,0,0,
4032,"County of Volusia, dba: VOTRAN",MB,DO,0,0,"609,293",0,0,0,0,0,0,0,0,0,0,0,
4032,"County of Volusia, dba: VOTRAN",VP,DO,0,0,0,"19,862",0,0,0,0,0,0,0,0,0,0,
4034,Miami-Dade Transit,DR,PT,0,0,0,"1,280,305",0,0,0,0,0,0,0,0,0,0,
4034,Miami-Dade Transit,HR,DO,"69,258,930",0,0,0,0,0,0,0,0,0,0,0,0,0,
4034,Miami-Dade Transit,MB,DO,0,0,"10,375,270",0,0,0,0,0,0,0,0,0,0,0,
4034,Miami-Dade Transit,MB,PT,0,0,"31,330",0,0,0,0,0,0,0,0,0,0,0,
4034,Miami-Dade Transit,MG,DO,"11,492,600",0,0,0,0,0,0,0,0,0,0,0,0,0,
4035,Central Florida Regional Transportation Authority,DR,PT,0,0,0,"1,066,966",0,0,0,0,0,0,0,0,0,0,
4035,Central Florida Regional Transportation Authority,MB,DO,0,0,"3,346,110",0,0,0,0,0,0,0,0,0,0,"836,527",
4035,Central Florida Regional Transportation Authority,RB,DO,0,0,"42,368",0,0,0,0,0,0,0,0,0,0,"10,592",
4035,Central Florida Regional Transportation Authority,VP,PT,0,0,0,"97,646",0,0,0,0,0,0,0,0,0,0,
4036,City of Tallahassee,DR,DO,0,0,0,"94,528",0,0,0,0,0,0,0,0,0,0,
